Model Year,City Unadj FE - Conventional Fuel,Hwy Unadj FE - Conventional Fuel,Comb Unadj FE - Conventional Fuel,Annual Fuel1 Cost - Conventional Fuel,Carline Class,Carline Class Desc,,,,,,City Unadj FE - Conventional Fuel,Hwy Unadj FE - Conventional Fuel,Comb Unadj FE - Conventional Fuel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Annual Fuel1 Cost - Conventional Fuel,EPA Calculated Annual Fuel Cost - Conventional Fuel -----  Annual fuel cost error. Please revise Verify. ,,,,,,,,,,,,,,,,,,,,,,,Carline Class,Carline Class Desc,Car/Truck Category - Cash for Clunkers Bill.,Calc Approach Desc,Release Date,EPA FE Label Dataset ID,,Unique Label?,Label Recalc?,Relabel,Relabel Desc,Suppressed?,Police/Emerg?,Comments - Mfr Eng Cnfg,Cyl Deact?,Cyl Deact Desc,Var Valve Timing?,Var Valve Timing Desc,Var Valve Lift?,Var Valve Lift Desc,Energy Storage Device Desc,Energy Storage DeviceIf Other,# Batteries,Battery Type Desc,Battery Type If Other,Total Voltage for Battery Pack(s),Batt Energy Capacity (Amp-hrs),Batt Specific Energy (Watt-hr/kg),Batt Charger Type Desc,Comments,# Capacitors,Regen Braking Type Desc,Regen Braking Type If Other,Regen Braking Wheels Source (Front Rear Both),Driver Cntrl Regen Braking?,Fuel Cell Desc,Usable H2 Fill Capacity (kg),Fuel Cell Onboard H2 Capacity (kg),HEV-EV Comments,# Drive Motor Gen,Motor Gen Type Desc,Motor Gen Type If Other,Rated Motor Gen Power (kW),Fuel Metering Type 1 Desc,Fuel Metering Type 2 Desc,Fuel Metering Sys Cd,Fuel Metering Sys Desc,Fuel Cell Vehicle (Y or N),Off Board Charge Capable (Y or N),Camless Valvetrain (Y or N),Oil Viscosity,Stop/Start System (Engine Management System) Code,Stop/Start System (Engine Management System)  Description,Model Type Desc (MFR entered),Charge Depleting Calc Appr Code (PHEV only),Charge Depleting Calc Appr Desc (PHEV only),Charge Sustaining Calc Appr Code (PHEV only),Charge Sustaining Calc Appr Desc (PHEV only),EPA Calculated Annual Fuel Cost,EPA Calculated Gas Guzzler MPG,MFR Calculated Gas Guzzler MPG ,EPA Calculated Gas Guzzler Indicator (Y or N),,FE Rating (1-10 rating on Label),GHG Rating (1-10 rating on Label),GHG 1-10 rating on Ethanol (EPA Determined),#1 Smog Rating Test Group,#1 Mfr Smog Rating (Mfr Smog 1-10 Rating on Label for Test Group 1),#1 EPA Smog Rating (EPA Smog 1-10 Rating on Label for Test Group 1),SmartWay1 (EPA-derived SmartWay rating for Test Group 1),#2 Smog Rating Test Group,#2 Mfr Smog Rating (Mfr Smog 1-10 Rating on Label for Test Group 2),#2 EPA Smog Rating (EPA Smog 1-10 Rating on Label for Test Group 2),SmartWay2 (EPA-derived SmartWay rating for Test Group 2),#3 Smog Rating Test Group,#3 Mfr Smog Rating (Mfr Smog 1-10 Rating on Label for Test Group 3),#3 EPA Smog Rating (EPA Smog 1-10 Rating on Label for Test Group 3),SmartWay3 (EPA-derived SmartWay rating for Test Group 3),#4 Smog Rating Test Group,#4 Mfr Smog Rating (Mfr Smog 1-10 Rating on Label for Test Group 4),#4 EPA Smog Rating (EPA Smog 1-10 Rating on Label for Test Group 4),SmartWay4 (EPA-derived SmartWay rating for Test Group 4),$ You Save over 5 years (amount saved in fuel costs over 5 years - on label) ,$ You Spend over 5 years (increased amount spent in fuel costs over 5 years - on label) ,City CO2 Rounded Adjusted,Hwy CO2 Rounded Adjusted,Comb CO2 Rounded Adjusted (as shown on FE Label),CO2-PHEV Composite Rounded Adjusted Combined CO2,240V Charge Time at 240 volts (hours),120V Charge time at 120 Volts (hours),PHEV Total Driving Range (rounded to nearest 10 miles)DISTANCE,City PHEV Composite MPGe,Hwy PHEV Composite MPGe,Comb PHEV Composite MPGe
2021,17.9,27,21.1002,2550,12,Standard Pick-up Trucks 2WD,,,,,,17.9,27,21.1002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2550,2550,,,,,,,,,,,,,,,,,,,,,,,12,Standard Pick-up Trucks 2WD,,Derived Vehicle Specific 5-cycle Calculation Approach for city label but Modified 5-cycle Calculation Approach for Highway label,9/3/2020,28193,,N,N,,,N,N,Standard AFM,Y,Active Fuel Management,Y,cam phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,0W20,N,No,,,,,,,,,,,2,2,3,MGMXT05.3385,3,,,,,,,,,,,,,,,,5250,614,466,547,,,,,,,
2021,18.4,28.5,21.891,2400,12,Standard Pick-up Trucks 2WD,,,,,,18.4,28.5,21.891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2400,2400,,,,,,,,,,,,,,,,,,,,,,,12,Standard Pick-up Trucks 2WD,,Derived 5-cycle label,9/3/2020,28181,,N,N,,,N,N,,Y,Active Fuel Management,Y,cam phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,0W20,N,No,,,,,,,,,,,3,3,,MGMXT05.3386,5,,,,,,,,,,,,,,,,4500,597,434,523,,,,,,,
2021,18.1632,29.9893,22.0817,2400,12,Standard Pick-up Trucks 2WD,,,,,,18.1632,29.9893,22.0817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2400,2400,,,,,,,,,,,,,,,,,,,,,,,12,Standard Pick-up Trucks 2WD,,Derived 5-cycle label,3/31/2021,29156,,N,N,,,N,N,,N,,Y,cam phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,0W20,Y,Yes,,,,,,,,,,,3,3,,MGMXT05.3386,5,,,,,,,,,,,,,,,,4500,600,412,515,,,,,,,
2021,20.8755,32.2242,24.8069,2150,12,Standard Pick-up Trucks 2WD,,,,,,20.8755,32.2242,24.8069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2150,2150,,,,,,,,,,,,,,,,,,,,,,,12,Standard Pick-up Trucks 2WD,,Derived 5-cycle label,9/2/2020,28154,,N,N,,,N,N,,Y,Dynamic Active Fuel Management,Y,cam phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,0W20,Y,Yes,,,,,,,,,,,3,3,,MGMXT05.3386,5,,,,,,,,,,,,,,,,3250,531,386,466,,,,,,,
2021,23.3282,34.8549,27.4068,2000,12,Standard Pick-up Trucks 2WD,,,,,,23.3282,34.8549,27.4068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,2000,,,,,,,,,,,,,,,,,,,,,,,12,Standard Pick-up Trucks 2WD,,Derived 5-cycle label,1/20/2021,28780,,N,,,,N,N,,N,,Y,INT;ECM and VTC controller controlled Electric driven EXH;ECM controlled Oil pressure driven,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,SAE 0W-20,N,No,,,,,,,,,,,4,4,,MNSXT03.8PRA,5,,,,,,,,,,,,,,,,2500,495,371,445,,,,,,,
2021,19.3,29.6,22.8832,2700,12,Standard Pick-up Trucks 2WD,,,,,,19.3,29.6,22.8832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2700,2700,,,,,,,,,,,,,,,,,,,,,,,12,Standard Pick-up Trucks 2WD,,Derived 5-cycle label,8/12/2020,27761,,N,,,,N,N,,N,N.A.,Y,ECM controlled. oil pressure driven,Y,VVEL controlled Motor driven,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,SAE 0W-20,N,No,,,,,,,,,,,3,3,,MNSXT05.6P9A,5,,,,,,,,,,,,,,,,6000,572,418,503,,,,,,,
2021,28.7,46.7,34.7225,1750,12,Standard Pick-up Trucks 2WD,,,,,,28.7,46.7,34.7225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1750,1750,,,,,,,,,,,,,,,,,,,,,,,12,Standard Pick-up Trucks 2WD,,Derived 5-cycle label,8/24/2020,28046,,N,N,,,N,N,,N,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,CRDI,Common Rail Direct Diesel Injection,,,N,5W-40,Y,Yes,,,,,,,,,,,5,5,,MCRXT03.05PW,1,,,,,,,,,,,,,,,,1250,452,315,390,,,,,,,
2021,24.8491,35.2975,28.6678,1850,12,Standard Pick-up Trucks 2WD,,,,,,24.8491,35.2975,28.6678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1850,1850,,,,,,,,,,,,,,,,,,,,,,,12,Standard Pick-up Trucks 2WD,,Derived 5-cycle label,8/24/2020,28054,,N,N,,,N,N,,N,,Y,Cam Phaser,N,,Battery(s),,1,Lithium Ion,,48,9.8,42,On-Board,,,Electrical Regen Brake,,Both,Y,,,,Information in section shown for RAM 1500 battery/electric motor Wrangler battery is Lithium Ion Total voltage 48V Battery specific energy 39 Whr/kg 1 battery pack Battery energy capacity 8.5 Ah. Regenerative Braking both wheels drive controlled yes. Motor generator type is AC Induction 11 kW Rated Motor Generator Power.,1,AC Induction,,1,,,MFI,Multipoint/sequential fuel injection,N,N,N,SAE 5W20,Y,Yes,eTorque,,,,,,,,,,4,4,,MCRXT03.65P7,5,,,,,,,,,,,,,,,,1750,451,353,407,,,,,,,
2021,20.8,31.9499,24.675,2350,12,Standard Pick-up Trucks 2WD,,,,,,20.8,31.9499,24.675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2350,2350,,,,,,,,,,,,,,,,,,,,,,,12,Standard Pick-up Trucks 2WD,,Derived 5-cycle label,8/24/2020,28056,,N,N,,,N,N,,Y,Solenoids,Y,Cam phasers,N,,Battery(s),,1,Lithium Ion,,48,9.8,42,On-Board,,,Electrical Regen Brake,,Both,Y,,,,,1,AC Induction,,13,,,MFI,Multipoint/sequential fuel injection,N,N,N,SAE 5W-20,Y,Yes,eTorque,,,,,,,,,,3,3,,MCRXT05.75P1,5,,,,,,,,,,,,,,,,4250,531,389,467,,,,,,,
2021,17.9,31.3499,22.1826,2650,12,Standard Pick-up Trucks 2WD,,,,,,17.9,31.3499,22.1826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2650,2650,,,,,,,,,,,,,,,,,,,,,,,12,Standard Pick-up Trucks 2WD,,Derived 5-cycle label,8/24/2020,27923,,N,N,,,N,N,,Y,Solenoids,Y,Cam phasers,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,SAE 5W-20,N,No,,,,,,,,,,,3,3,,MCRXT05.75P0,5,,,,,,,,,,,,,,,,5750,612,395,514,,,,,,,
2021,21.1499,34.5499,25.6217,2000,12,Standard Pick-up Trucks 2WD,,,,,,21.1499,34.5499,25.6217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,2000,,,,,,,,,,,,,,,,,,,,,,,12,Standard Pick-up Trucks 2WD,,Derived 5-cycle label,11/9/2020,28433,,N,N,,,N,N,,N,,Y,Cam Phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W20,N,No,,,,,,,,,,,4,4,,MCRXT03.65P1,3,,,,,,,,,,,,,,,,2500,522,362,450,,,,,,,
2021,18.51,29.8925,22.3376,2650,12,Standard Pick-up Trucks 2WD,,,,,,18.51,29.8925,22.3376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2650,2650,,,,,,,,,,,,,,,,,,,,,,,12,Standard Pick-up Trucks 2WD,,Derived 5-cycle label,11/9/2020,28443,,N,N,,,N,N,,Y,Solenoids,Y,Cam phasers,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,SAE 5W-20,N,No,,,,,,,,,,,3,3,,MCRXT05.75P2,3,,,,,,,,,,,,,,,,5750,594,414,513,,,,,,,
2021,29,48.2,35.3337,1750,12,Standard Pick-up Trucks 2WD,,,,,,29,48.2,35.3337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1750,1750,,,,,,,,,,,,,,,,,,,,,,,12,Standard Pick-up Trucks 2WD,,Derived 5-cycle label,2/9/2021,28887,,N,N,,,N,N,,N,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,CRDI,Common Rail Direct Diesel Injection,,,N,5W-40,N,No,,,,,,,,,,,5,5,,MCRXT03.05PW,1,,,,,,,,,,,,,,,,1250,448,306,384,,,,,,,
2021,25.7,37,29.7948,1750,12,Standard Pick-up Trucks 2WD,,,,,,25.7,37,29.7948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1750,1750,,,,,,,,,,,,,,,,,,,,,,,12,Standard Pick-up Trucks 2WD,,Derived 5-cycle label,10/28/2020,28494,,N,N,,,N,N,,N,,Y,Cam Phaser,N,,Battery(s),,1,Lithium Ion,,48,9.8,42,On-Board,,,Electrical Regen Brake,,Both,Y,,,,Information in section shown for RAM 1500 battery/electric motor Wrangler battery is Lithium Ion Total voltage 48V Battery specific energy 39 Whr/kg 1 battery pack Battery energy capacity 8.5 Ah. Regenerative Braking both wheels drive controlled yes. Motor generator type is AC Induction 11 kW Rated Motor Generator Power.,1,AC Induction,,1,,,MFI,Multipoint/sequential fuel injection,N,N,N,SAE 5W20,Y,Yes,,,,,,,,,,,5,5,,MCRXT03.65P7,5,,,,,,,,,,,,,,,,1250,438,340,394,,,,,,,
2021,16.0902,23.9773,18.8857,2700,12,Standard Pick-up Trucks 2WD,,,,,,16.0902,23.9773,18.8857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2700,2700,,,,,,,,,,,,,,,,,,,,,,,12,Standard Pick-up Trucks 2WD,,Derived 5-cycle label,8/22/2020,27750,,N,N,,,N,N,,N,,Y,Intake and exhaust,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,0W-20,N,No,,,,,,,,,,,2,2,,MTYXT05.7M5W,5,,,,,,,,,,,,,,,,6000,677,508,601,,,,,,,
2021,23.6,34,27.367,2000,13,Standard Pick-up Trucks 4WD,,,,,,23.6,34,27.367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,2000,,,,,,,,,,,,,,,,,,,,,,,13,Standard Pick-up Trucks 4WD,,Derived Vehicle Specific 5-cycle Calculation Approach for city label but Modified 5-cycle Calculation Approach for Highway label,9/18/2020,28290,,N,N,,,N,N,AFM and Stop/Start,Y,Active Fuel Management,Y,Cam Phaser,Y,HighLowZero(Cylinder Deactivation),,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,0W20,Y,Yes,,,,,,,,,,,4,4,,MGMXT02.7100,6,,,,,,,,,,,,,,,,2500,474,405,443,,,,,,,
2021,23.6,33.9,27.3378,2000,13,Standard Pick-up Trucks 4WD,,,,,,23.6,33.9,27.3378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,2000,,,,,,,,,,,,,,,,,,,,,,,13,Standard Pick-up Trucks 4WD,,Derived Vehicle Specific 5-cycle Calculation Approach for city label but Modified 5-cycle Calculation Approach for Highway label,9/18/2020,28288,,N,N,,,N,N,AFM and Stop/Start,Y,Active Fuel Management,Y,Cam Phaser,Y,HighLowZero(Cylinder Deactivation),,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,0W20,Y,Yes,,,,,,,,,,,4,4,,MGMXT02.7100,6,,,,,,,,,,,,,,,,2500,473,404,442,,,,,,,
2021,28.3934,40.3269,32.7552,1900,13,Standard Pick-up Trucks 4WD,,,,,,28.3934,40.3269,32.7552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900,1900,,,,,,,,,,,,,,,,,,,,,,,13,Standard Pick-up Trucks 4WD,,Derived Vehicle Specific 5-cycle Calculation Approach for city label but Modified 5-cycle Calculation Approach for Highway label,9/2/2020,28166,,N,N,,,N,N,,N,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,CRDI,Common Rail Direct Diesel Injection,,,N,0W20,Y,Yes,,,,,,,,,,,5,4,,MGMXT03.0351,3,,,,,,,,,,,,,,,,2000,458,396,430,,,,,,,
2021,18.4,29.3,22.0996,2400,13,Standard Pick-up Trucks 4WD,,,,,,18.4,29.3,22.0996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2400,2400,,,,,,,,,,,,,,,,,,,,,,,13,Standard Pick-up Trucks 4WD,,Derived Vehicle Specific 5-cycle Calculation Approach for city label but Modified 5-cycle Calculation Approach for Highway label,9/4/2020,28202,,N,N,,,N,N,Standard AFM,Y,Active Fuel Management,Y,cam phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W30,N,No,,,,,,,,,,,3,3,,MGMXT04.3186,6,,,,,,,,,,,,,,,,4500,596,450,530,,,,,,,
2021,18.9874,29.591,22.6378,2250,13,Standard Pick-up Trucks 4WD,,,,,,18.9874,29.591,22.6378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2250,2250,,,,,,,,,,,,,,,,,,,,,,,13,Standard Pick-up Trucks 4WD,,Derived 5-cycle label,6/7/2021,29341,,N,N,,,N,N,,Y,Dynamic Active Fuel Management,Y,cam phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,0W20,N,No,,,,,,,,,,,3,3,,MGMXT05.3386,5,,,,,,,,,,,,,,,,3750,579,417,506,,,,,,,
2021,20.3624,30.6398,23.9823,2150,13,Standard Pick-up Trucks 4WD,,,,,,20.3624,30.6398,23.9823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2150,2150,,,,,,,,,,,,,,,,,,,,,,,13,Standard Pick-up Trucks 4WD,,Derived 5-cycle label,9/2/2020,28155,,N,N,,,N,N,,Y,Dynamic Active Fuel Management,Y,cam phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,0W20,Y,Yes,,,,,,,,,,,3,3,,MGMXT05.3386,5,,,,,,,,,,,,,,,,3250,543,404,481,,,,,,,
2021,16.7243,27.4753,20.2985,2550,13,Standard Pick-up Trucks 4WD,,,,,,16.7243,27.4753,20.2985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2550,2550,,,,,,,,,,,,,,,,,,,,,,,13,Standard Pick-up Trucks 4WD,,Derived 5-cycle label,3/11/2021,29056,,N,N,,,N,N,,N,,Y,cam phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,0W20,N,No,,,,,,,,,,,2,2,,MGMXT05.3386,5,,,,,,,,,,,,,,,,5250,653,447,560,,,,,,,
2021,18.0572,27.918,21.4696,2400,13,Standard Pick-up Trucks 4WD,,,,,,18.0572,27.918,21.4696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2400,2400,,,,,,,,,,,,,,,,,,,,,,,13,Standard Pick-up Trucks 4WD,,Derived 5-cycle label,9/3/2020,28381,,N,N,,,N,N,,Y,Active Fuel Management,Y,cam phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,0W20,N,No,,,,,,,,,,,3,3,,MGMXT05.3386,5,,,,,,,,,,,,,,,,4500,607,441,533,,,,,,,
2021,17.4177,26.2752,20.5324,2550,13,Standard Pick-up Trucks 4WD,,,,,,17.4177,26.2752,20.5324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2550,2550,,,,,,,,,,,,,,,,,,,,,,,13,Standard Pick-up Trucks 4WD,,Derived Vehicle Specific 5-cycle Calculation Approach for city label but Modified 5-cycle Calculation Approach for Highway label,9/3/2020,28207,,N,N,,,N,N,Standard AFM,Y,Active Fuel Management,Y,cam phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,0W20,N,No,,,,,,,,,,,2,2,2,MGMXT05.3385,3,,,,,,,,,,,,,,,,5250,625,487,563,,,,,,,
2021,17.2,28.5,20.9353,2550,13,Standard Pick-up Trucks 4WD,,,,,,17.2,28.5,20.9353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2550,2550,,,,,,,,,,,,,,,,,,,,,,,13,Standard Pick-up Trucks 4WD,,Derived 5-cycle label,3/31/2021,29163,,N,N,,,N,N,,N,,Y,cam phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,0W20,Y,Yes,,,,,,,,,,,2,2,,MGMXT05.3386,5,,,,,,,,,,,,,,,,5250,637,432,545,,,,,,,
2021,20.1539,30.7739,23.8591,2250,13,Standard Pick-up Trucks 4WD,,,,,,20.1539,30.7739,23.8591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2250,2250,,,,,,,,,,,,,,,,,,,,,,,13,Standard Pick-up Trucks 4WD,,Derived 5-cycle label,9/2/2020,28148,,N,N,,,N,N,,Y,Dynamic Active Fuel Management,Y,cam phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,0W20,Y,Yes,,,,,,,,,,,3,3,,MGMXT05.3386,5,,,,,,,,,,,,,,,,3750,548,402,482,,,,,,,
2021,18.5827,29.7546,22.3608,2850,13,Standard Pick-up Trucks 4WD,,,,,,18.5827,29.7546,22.3608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2850,2850,,,,,,,,,,,,,,,,,,,,,,,13,Standard Pick-up Trucks 4WD,,Derived Vehicle Specific 5-cycle Calculation Approach for city label but Modified 5-cycle Calculation Approach for Highway label,6/7/2021,29354,,N,N,,,N,N,,Y,Dynamic Fuel Management,Y,cam phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,0W20,N,No,,,,,,,,,,,3,3,,MGMXT06.2377,3,,,,,,,,,,,,,,,,6750,591,438,522,,,,,,,
2021,19.8129,31.1491,23.6931,2700,13,Standard Pick-up Trucks 4WD,,,,,,19.8129,31.1491,23.6931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2700,2700,,,,,,,,,,,,,,,,,,,,,,,13,Standard Pick-up Trucks 4WD,,Derived Vehicle Specific 5-cycle Calculation Approach for city label but Modified 5-cycle Calculation Approach for Highway label,9/2/2020,28168,,N,N,,,N,N,,Y,Dynamic Fuel Management,Y,cam phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,0W20,Y,Yes,,,,,,,,,,,3,3,,MGMXT06.2377,3,,,,,,,,,,,,,,,,6000,555,418,493,,,,,,,
2021,17.7687,27.1372,21.0368,2550,13,Standard Pick-up Trucks 4WD,,,,,,17.7687,27.1372,21.0368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2550,2550,,,,,,,,,,,,,,,,,,,,,,,13,Standard Pick-up Trucks 4WD,,Derived Vehicle Specific 5-cycle Calculation Approach for city label but Modified 5-cycle Calculation Approach for Highway label,9/4/2020,28205,,N,N,,,N,N,Standard AFM,Y,Active Fuel Management,Y,cam phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W30,N,No,,,,,,,,,,,2,2,,MGMXT04.3186,6,,,,,,,,,,,,,,,,5250,615,492,560,,,,,,,
2021,19.2,29.8,22.859,2400,13,Standard Pick-up Trucks 4WD,,,,,,19.2,29.8,22.859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2400,2400,,,,,,,,,,,,,,,,,,,,,,,13,Standard Pick-up Trucks 4WD,,Derived 5-cycle label,6/7/2021,29343,,N,N,,,N,N,,Y,Dynamic Active Fuel Management,Y,cam phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,0W20,N,No,,,,,,,,,,,3,3,,MGMXT05.3386,5,,,,,,,,,,,,,,,,4500,593,414,523,,,,,,,
2021,20.5,30.9,24.159,2250,13,Standard Pick-up Trucks 4WD,,,,,,20.5,30.9,24.159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2250,2250,,,,,,,,,,,,,,,,,,,,,,,13,Standard Pick-up Trucks 4WD,,Derived 5-cycle label,9/2/2020,28156,,N,N,,,N,N,,Y,Dynamic Active Fuel Management,Y,cam phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,0W20,Y,Yes,,,,,,,,,,,3,3,,MGMXT05.3386,5,,,,,,,,,,,,,,,,3750,540,424,494,,,,,,,
2021,16.2,24.5,19.1139,2700,13,Standard Pick-up Trucks 4WD,,,,,,16.2,24.5,19.1139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2700,2700,,,,,,,,,,,,,,,,,,,,,,,13,Standard Pick-up Trucks 4WD,,Derived 5-cycle label,3/11/2021,29055,,N,N,,,N,N,,N,,Y,cam phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,0W20,N,No,,,,,,,,,,,2,2,,MGMXT05.3386,5,,,,,,,,,,,,,,,,6000,671,498,593,,,,,,,
2021,17.6101,24.9751,20.3046,2550,13,Standard Pick-up Trucks 4WD,,,,,,17.6101,24.9751,20.3046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2550,2550,,,,,,,,,,,,,,,,,,,,,,,13,Standard Pick-up Trucks 4WD,,Derived 5-cycle label,9/3/2020,28191,,Y,N,,,N,N,,Y,Active Fuel Management,Y,cam phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,0W20,N,No,,,,,,,,,,,2,2,,MGMXT05.3386,5,,,,,,,,,,,,,,,,5250,620,488,560,,,,,,,
2021,18.7,29.9,22.4912,3050,13,Standard Pick-up Trucks 4WD,,,,,,18.7,29.9,22.4912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3050,3050,,,,,,,,,,,,,,,,,,,,,,,13,Standard Pick-up Trucks 4WD,,Derived Vehicle Specific 5-cycle Calculation Approach for city label but Modified 5-cycle Calculation Approach for Highway label,6/7/2021,29508,,N,N,,,N,N,,Y,Dynamic Fuel Management,Y,cam phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,0W20,N,No,TrailBoss,,,,,,,,,,2,2,,MGMXT06.2377,3,,,,,,,,,,,,,,,,7750,635,468,555,,,,,,,
2021,18.7,27.7,21.9023,2850,13,Standard Pick-up Trucks 4WD,,,,,,18.7,27.7,21.9023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2850,2850,,,,,,,,,,,,,,,,,,,,,,,13,Standard Pick-up Trucks 4WD,,Derived Vehicle Specific 5-cycle Calculation Approach for city label but Modified 5-cycle Calculation Approach for Highway label,9/2/2020,29370,,N,N,,,N,N,,Y,Dynamic Fuel Management,Y,cam phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,0W20,Y,Yes,with Stop/Start,,,,,,,,,,3,3,,MGMXT06.2377,3,,,,,,,,,,,,,,,,6750,585,470,533,,,,,,,
2021,19.9,31.4,23.8269,2850,13,Standard Pick-up Trucks 4WD,,,,,,19.9,31.4,23.8269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2850,2850,,,,,,,,,,,,,,,,,,,,,,,13,Standard Pick-up Trucks 4WD,,Derived Vehicle Specific 5-cycle Calculation Approach for city label but Modified 5-cycle Calculation Approach for Highway label,9/2/2020,29360,,N,N,,,N,N,,Y,Dynamic Fuel Management,Y,cam phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,0W20,Y,Yes,,,,,,,,,,,3,3,,MGMXT06.2377,3,,,,,,,,,,,,,,,,6750,591,468,522,,,,,,,
